Date,ASIANPAINT.csv,AXISBANK.csv,BAJAJFINSV.csv,BAJFINANCE.csv,BHARTIARTL.csv,HCLTECH.csv,HDFCBANK.csv,HINDUNILVR.csv,ICICIBANK.csv,INDUSINDBK.csv,INFY.csv,ITC.csv,JSWSTEEL.csv,KOTAKBANK.csv,LT.csv,M&M.csv,MARUTI.csv,NESTLEIND.csv,NTPC.csv,POWERGRID.csv,RELIANCE.csv,SBIN.csv,SUNPHARMA.csv,TATAMOTORS.csv,TATASTEEL.csv,TCS.csv,TECHM.csv,TITAN.csv,ULTRACEMCO.csv,WIPRO.csv
11-12-2019,1737.699951,716.450012,907.820007,4034.949951,442.5,543.849976,1248.699951,2009.599976,533.599976,1418.800049,720.799988,237.649994,250,1686.050049,1263.599976,507.649994,6991.549805,1406.814941,113,102.346878,1562.599976,312.700012,429.399994,161.75,40.540001,2041.199951,758.049988,1179.5,4003.449951,240
12-12-2019,1751,721.599976,916.804993,4056.149902,438.299988,536.299988,1263.449951,2006.449951,535.049988,1442.650024,701.849976,238.649994,255.699997,1715.699951,1279.199951,511.75,6997.75,1416.959961,114.449997,103.724998,1567.5,321.799988,433.799988,173.350006,41.875,2016.75,755.950012,1187.75,3991,239.399994
13-12-2019,1744,752,920.710022,4070.649902,427.5,543.349976,1262.800049,2005.300049,537.400024,1486.949951,711.25,241.649994,257.399994,1691.949951,1305.199951,516,7221.350098,1431.380005,115.599998,104.568748,1582.449951,332.700012,438.649994,176.649994,42.875,2071.699951,761.400024,1186.199951,4083.899902,243.800003
16-12-2019,1731.650024,747.099976,928.674988,4038.649902,421.799988,552.299988,1257.300049,1973.900024,538.900024,1493.300049,714,236.899994,253.050003,1704.349976,1303.400024,509.049988,7135.049805,1415.310059,114.849998,105.215622,1566.550049,331.799988,435,174.899994,42.105,2127.550049,772.950012,1166.449951,4057,243.149994
17-12-2019,1745.300049,745.549988,936.734985,4135.200195,439.950012,557.5,1272.25,1964.449951,541.150024,1492.400024,729.299988,241.100006,258.850006,1713.050049,1317.699951,505.850006,7196.850098,1414.449951,115.550003,105.862503,1562.150024,332.850006,429.049988,180.199997,43.950001,2165.649902,777.200012,1158.25,4119.649902,244.75
18-12-2019,1778.550049,742,936.664978,4119.399902,438.200012,564.700012,1292.349976,1929.25,541.599976,1501.400024,732.5,245.199997,264.399994,1724.150024,1319.150024,522.900024,7241.549805,1421.589966,114.150002,105.356247,1575.699951,326.899994,439.899994,174.699997,44.459999,2167.25,786.75,1158.849976,4067.600098,248.399994
19-12-2019,1802,742.75,927.005005,4091.100098,448.5,569.049988,1288.449951,1949.949951,540,1489.949951,731.200012,244.350006,264.899994,1729.300049,1312.400024,535.049988,7239.350098,1428.140015,114.050003,104.821877,1605.150024,328.149994,433.549988,179.149994,44.674999,2228.649902,782.849976,1159.699951,4038.800049,249.149994
20-12-2019,1798.550049,739.700012,928.11499,4134.799805,453.5,571.299988,1296.199951,1947.099976,545.849976,1487.550049,732,241.25,264.700012,1693.050049,1312.25,530.799988,7258.75,1483.319946,114.550003,104.681252,1599.400024,337.850006,430.200012,176,46.119999,2222.550049,783.900024,1201.949951,4114.25,251.600006
23-12-2019,1807.449951,743.549988,929.625,4158.899902,454.649994,571.349976,1302.300049,1950.050049,541.450012,1496.099976,735.849976,238.949997,263.700012,1705,1311.25,525.900024,7361.899902,1452.709961,114.599998,104.568748,1571,332.350006,428.25,176.050003,46.205002,2232.449951,775.849976,1208.400024,4083.600098,253.850006
24-12-2019,1803.400024,740.450012,929.710022,4138.350098,457.350006,560.599976,1289.300049,1946.449951,541.049988,1521.349976,733.25,238.699997,266.600006,1711.699951,1301.650024,527.349976,7327.399902,1458.689941,115.150002,105.328125,1545.949951,331.299988,429.700012,175.5,46.290001,2215.050049,772.599976,1204,4097.600098,252
26-12-2019,1810.099976,736.150024,935.150024,4189.149902,447.149994,560.849976,1271.550049,1945.099976,539,1514.150024,729.25,236.800003,269.299988,1694.050049,1279.25,528.450012,7240.75,1459.944946,116.550003,103.949997,1515.949951,329.850006,422.299988,174.600006,46.779999,2201.050049,770.799988,1192.550049,4061.100098,250.199997
27-12-2019,1812.949951,760.700012,944.630005,4252.700195,455.299988,568,1274.900024,1949.949951,549.400024,1523.849976,736.799988,236.949997,268.799988,1685.050049,1299.650024,530.049988,7349.850098,1465.175049,116.800003,106.368752,1542.150024,337.25,425.75,176.100006,46.974998,2198.149902,780.549988,1191.150024,4056.75,247.600006
30-12-2019,1802.400024,754.200012,943.340027,4237.850098,460.5,570.049988,1280.849976,1936.800049,543.950012,1530.599976,732.799988,238.149994,271.25,1688.199951,1302,536.5,7414.899902,1486.719971,116.699997,106.959373,1544.199951,334.25,429.899994,183.600006,47.470001,2182.899902,782.25,1194.400024,4052.350098,249.050003
31-12-2019,1786.849976,754,938.85498,4235.100098,455.799988,568.25,1271.800049,1923.25,538.75,1510.599976,731.75,237.649994,269.899994,1684.5,1298.949951,531.450012,7367.200195,1478.994995,119.050003,106.987503,1514.099976,333.700012,432.5,185.100006,47.200001,2161.300049,762.599976,1187.599976,4046.850098,245.949997
01-01-2020,1793.75,748.900024,937.919983,4230.450195,453.299988,571.849976,1279.050049,1936.75,536.799988,1484.599976,736.900024,238.149994,268.200012,1674.599976,1310.099976,536.599976,7311.850098,1477.790039,121.5,109.940628,1509.699951,334.350006,434.200012,184.399994,46.775002,2169.800049,761.950012,1154.849976,4062.800049,247.75
02-01-2020,1790.25,757.25,950.570007,4248.299805,455,573.450012,1286.650024,1938.150024,540.700012,1528.949951,734.700012,239.800003,276.5,1671.449951,1345,539.900024,7331.799805,1472.474976,121.349998,109.800003,1535.349976,339.299988,435.350006,193.850006,48.494999,2157.449951,766,1155.449951,4242.850098,248.25
03-01-2020,1751.650024,742.900024,934.455017,4192.5,455,584.650024,1268.099976,1928.75,538.75,1529.650024,746.099976,238.449997,272.399994,1657.849976,1335.150024,532.650024,7256.149902,1459.694946,119.300003,108.534378,1537.25,333.75,444.399994,191.050003,48.375,2200.399902,775.049988,1139.5,4217.950195,250.800003
06-01-2020,1707.5,722.599976,905.01001,3998.199951,449.5,581.900024,1241.150024,1915.550049,525.650024,1469,738.650024,235.100006,264.100006,1652.349976,1316.300049,524.200012,7039.899902,1440.944946,118.900002,108.618752,1501.5,318.950012,439.899994,185.600006,47.32,2200.149902,770.049988,1158.349976,4152.850098,252.149994
07-01-2020,1723.900024,725.700012,909.27002,4007.399902,445.350006,584.25,1260.849976,1920.150024,520.700012,1461.599976,727.75,235.300003,265.200012,1671.199951,1320.25,526.650024,7073.850098,1428.97998,120.5,107.887497,1525.050049,318.25,446.350006,184.75,47.564999,2205.149902,777.5,1159.900024,4241.100098,255.199997
08-01-2020,1730.849976,724.700012,914.460022,4049.699951,458.950012,585.650024,1257.050049,1929.300049,525.849976,1458.800049,718.150024,234.199997,262.299988,1655.449951,1291.349976,524.599976,7034.75,1438.824951,119.949997,107.15625,1513.949951,319.850006,440.100006,182.600006,47.555,2255.050049,769.700012,1143.300049,4317.350098,254.699997
09-01-2020,1773,743.25,939.650024,4121.600098,459.850006,580.099976,1270.800049,1934.400024,546.299988,1507.349976,727.549988,235.800003,278.100006,1664.849976,1315.900024,541.049988,7228.75,1464.469971,119.300003,108.590622,1547.949951,330.25,439.799988,192.050003,48.299999,2216,773.150024,1162.75,4388.200195,253.600006
10-01-2020,1791.050049,740,937.234985,4144.149902,457.200012,580.5,1283.199951,1953.75,540.25,1490.599976,738.25,238,278,1684.199951,1324.050049,546.450012,7327.450195,1468.52002,120.25,108.196877,1547.699951,332.25,443.350006,196.399994,48.654999,2213.850098,776.299988,1154.050049,4447.5,251.75
13-01-2020,1805.25,737.450012,945.804993,4165.200195,468.850006,586.400024,1287.25,1994.900024,538.549988,1540.449951,773.400024,239.149994,278.649994,1691.199951,1334.349976,555,7353.149902,1466.189941,121.75,109.574997,1543.449951,330.600006,444.799988,196.25,49.555,2191,785.849976,1159.300049,4468.049805,254.899994
14-01-2020,1818.550049,747.650024,955.705017,4193.5,469.450012,594.150024,1289.449951,2009,537.450012,1481.099976,775.349976,243.300003,280.950012,1677.199951,1326,562.5,7388.549805,1486.905029,123.550003,109.884377,1529.050049,327.899994,445.799988,195.75,49.845001,2207.199951,796.200012,1166.800049,4483.350098,257.149994
15-01-2020,1841.75,746.150024,958.47998,4206.200195,467.75,595.549988,1284.050049,2020.449951,535.400024,1400.599976,767.700012,242.399994,282.450012,1677.449951,1323.650024,569.650024,7482.75,1486.76001,123.800003,109.40625,1524,324.200012,448.75,200.300003,50.195,2226.550049,794.799988,1184.75,4510.149902,248.149994
16-01-2020,1834.949951,737.299988,959.51001,4220.299805,474.049988,593.400024,1287.599976,2047.849976,537,1386.699951,766.849976,240.75,277.350006,1700.599976,1319.050049,567.400024,7464.899902,1534.724976,121.400002,110.474998,1537.699951,323.25,448.899994,197.5,49.419998,2238.399902,782.849976,1193.099976,4474.450195,250.25
17-01-2020,1831.199951,739.799988,970.625,4230.5,500,598.799988,1277.849976,2059.199951,530.900024,1352.550049,767.849976,239.850006,273.25,1697.800049,1304.550049,569,7524.549805,1544.13501,121.199997,111.037498,1580.650024,318,454.450012,197.25,49.529999,2218.050049,778.299988,1188.25,4488.700195,251
20-01-2020,1848.599976,726.75,957.799988,4150.799805,509.25,589.200012,1254.900024,2062.649902,534.849976,1332.050049,768.349976,241.899994,271.200012,1618.050049,1309.599976,567.099976,7446.450195,1541.97998,118.199997,115.199997,1532,313.950012,449.600006,195.050003,49.064999,2170.25,778.349976,1187.650024,4467.100098,248
21-01-2020,1810.25,717.75,952.969971,4137.399902,511.350006,584.299988,1244.150024,2056.949951,531,1336.800049,761.900024,238.300003,267.299988,1625.949951,1302.599976,553.349976,7303.100098,1528.02002,117.199997,112.78125,1533.949951,313.649994,447.350006,191.449997,47.59,2171.449951,778.849976,1176.849976,4481.5,247.050003
22-01-2020,1778.300049,712.75,954.85498,4140.600098,514.349976,590.349976,1240.349976,2051.199951,523,1327.599976,769.950012,237.949997,265.799988,1585.900024,1294.25,554,7136.350098,1554.439941,112.199997,112.246872,1533.099976,316.100006,446.25,185.550003,47.48,2206.5,778.099976,1177.650024,4479.799805,246.050003
23-01-2020,1775.300049,722.799988,953.679993,4129.899902,523.599976,598.299988,1245,2056.5,527.700012,1332.150024,784.549988,237.899994,266.649994,1606.25,1332.800049,566.549988,7141.25,1555.464966,113.599998,113.203125,1527,323.25,449.899994,188.399994,48.035,2193.449951,768.849976,1204.099976,4529.399902,248.75
24-01-2020,1786.099976,737.299988,963.414978,4192.950195,524.049988,607.700012,1244.150024,2073.050049,533.950012,1316,782.950012,238.100006,271.950012,1643.949951,1359.800049,567.799988,7127,1575.040039,114.75,110.784378,1521.699951,324.049988,447.700012,186.449997,48.325001,2184.600098,787.349976,1227.050049,4641.049805,247.550003
27-01-2020,1787.050049,740,955.715027,4165.5,514.299988,604.349976,1212.900024,2061.350098,536.349976,1271.599976,777.900024,234.649994,262.850006,1618.800049,1348.5,578.299988,7143.75,1567.079956,112.949997,108.506248,1506.599976,316.200012,448.350006,182.25,46.240002,2168.649902,791.299988,1214.25,4675.75,245.300003
28-01-2020,1778.699951,737.099976,963.530029,4213.049805,490.899994,602.099976,1222.849976,2060.699951,528.150024,1255.150024,777.900024,230.75,255.399994,1626.349976,1347,572.650024,6996.950195,1541.35498,112.050003,107.128128,1471.349976,314.850006,452.649994,176.100006,44.625,2184.050049,794.150024,1194.75,4608.649902,244.050003
29-01-2020,1796.5,735.349976,990.224976,4421.75,490.049988,609.049988,1235.949951,2073.600098,526.450012,1258.25,789.450012,236.850006,261.299988,1641.150024,1365.449951,577.450012,7011.899902,1586.97998,113.25,108.196877,1479.699951,316.399994,450.049988,188.050003,45.209999,2152.699951,804.150024,1186.650024,4568.100098,246.699997
30-01-2020,1805.400024,731.299988,963.284973,4362.549805,489.549988,608.049988,1227.099976,2058.449951,532.299988,1231.400024,780.200012,233.850006,256.899994,1628.099976,1371.25,566.799988,7019.450195,1550.25,113.599998,109.349998,1442.5,310.700012,442,186.199997,44.84,2138.050049,791.349976,1179.150024,4480.950195,240.800003
31-01-2020,1795.25,729.349976,944.570007,4365.25,496.700012,591.5,1225.699951,2034.150024,525.549988,1258.900024,776.349976,235.25,250.75,1691.050049,1369.099976,567.349976,6911.700195,1536.084961,112.800003,105.131248,1411.699951,318.549988,434,176.600006,43.875,2079.300049,795.400024,1188.099976,4418,236.800003
03-02-2020,1867.400024,709.099976,909.465027,4362.049805,510.299988,579,1193,2178.5,515.599976,1262.900024,767.200012,207.699997,251.850006,1677.449951,1286.699951,558.950012,7009.399902,1630.165039,110.300003,105.581253,1385.849976,298,417.5,163.850006,43.654999,2103.149902,792.349976,1185.949951,4370.950195,237.449997
04-02-2020,1890.849976,714.900024,954.590027,4518.049805,519.099976,586.650024,1229.25,2155,530.599976,1272.449951,787.849976,215.699997,258.350006,1698,1291.599976,576.599976,7200.100098,1645.300049,111.900002,109.293747,1425.849976,306.25,425.600006,165.699997,45.205002,2107.699951,811.099976,1275.5,4475.700195,240.25
05-02-2020,1872.300049,724.150024,959.559998,4527.549805,533.5,595.099976,1244.199951,2160.149902,538.900024,1272.800049,784.5,216.550003,269.399994,1690.849976,1311.849976,584.400024,7037.850098,1637.39502,111.25,106.621872,1448.050049,310.950012,426.149994,183.75,47.529999,2145.25,814.049988,1279.900024,4470.600098,242.300003
06-02-2020,1861,737,961.219971,4667.200195,546.75,599.349976,1239.849976,2157.149902,541.650024,1334.550049,770.950012,213.5,276.350006,1674,1317.349976,580.099976,7022.899902,1628.550049,112,108.5625,1457.650024,322,430.950012,178.850006,47.794998,2128.699951,817.599976,1258.699951,4467.200195,243.600006
07-02-2020,1857.550049,748,961.755005,4650.049805,539.599976,607.5,1241.900024,2159.600098,536.400024,1298.699951,777.200012,213.5,279.299988,1652.699951,1298.849976,568.799988,6968.899902,1630.594971,115.699997,107.128128,1433.75,320.5,430.450012,173.600006,47.095001,2136.699951,824.099976,1274.400024,4473.200195,244
10-02-2020,1870.349976,741.299988,962.669983,4720.299805,538.5,605.650024,1240.199951,2160.050049,533.900024,1275.449951,773.25,210.699997,277.850006,1669.849976,1285.349976,528.049988,6891.600098,1616.819946,113.449997,104.990623,1436.75,318.5,420.149994,168.949997,44.365002,2162.350098,813.400024,1257.400024,4410.850098,241
11-02-2020,1877.150024,749.5,973.14502,4749.200195,534.450012,610.599976,1240.050049,2152.800049,539.849976,1292.199951,773.799988,212.699997,288.75,1677.150024,1286.949951,524.400024,7034.100098,1599.5,116.849998,106.59375,1452.599976,324.350006,418.399994,169.699997,44.424999,2151.649902,819.799988,1271,4469.450195,241.149994
12-02-2020,1892.050049,755.150024,977.349976,4769.549805,539.549988,613.950012,1249.050049,2260.449951,549.299988,1277.199951,781.049988,213,293.700012,1714.75,1296.849976,530.950012,7042.600098,1628.974976,116.650002,106.509377,1470,320,414.399994,170.800003,44.794998,2170.5,821.349976,1268.650024,4450.950195,244.600006
13-02-2020,1874.050049,747.650024,971.640015,4795.799805,539.799988,612.700012,1241.199951,2279.25,541,1230.199951,792.349976,211.949997,293.299988,1689.5,1292.150024,533.25,7000.850098,1641.780029,115.099998,107.071877,1473.949951,327.450012,419.049988,169.449997,44.09,2191.600098,828,1298.699951,4452.850098,243.75
14-02-2020,1877.199951,736.400024,968.11499,4783.25,565.099976,621.400024,1219.25,2254.850098,545.849976,1176.349976,786.200012,207.75,289,1681.699951,1294.900024,523.049988,6913.850098,1635.074951,112.800003,103.584373,1486.650024,319.549988,418.549988,169.100006,43.404999,2183.800049,833.950012,1292.25,4432.399902,243
17-02-2020,1881.349976,738.049988,952.325012,4775.899902,565,613.400024,1216.800049,2250.699951,541.75,1172.75,789.400024,204.75,288.049988,1691.150024,1280.5,522.700012,6904.25,1657.47998,110.25,103.21875,1478.400024,314.200012,408.649994,169.100006,43.685001,2203.25,833.099976,1316.349976,4450.75,243.75
18-02-2020,1863.300049,733.400024,953.075012,4753.049805,547.75,607,1213.550049,2232.899902,541.299988,1144.150024,797.450012,203.899994,284.850006,1691.050049,1286.25,523.25,6772,1640.079956,109.699997,104.0625,1466.099976,317.600006,408.700012,161.600006,43.165001,2215.300049,838.549988,1311.099976,4469.399902,244.100006
19-02-2020,1886.25,741.200012,975.76001,4877,543.349976,605.700012,1226.099976,2293.5,544.75,1141,800.700012,206.699997,280.700012,1700,1281.400024,526,6756.450195,1677.594971,112.050003,105.440628,1504.199951,320.25,403.25,158.050003,43.294998,2194.600098,840.950012,1329.900024,4472.649902,247.550003
20-02-2020,1842.849976,743.950012,970.950012,4880.700195,545.5,608.150024,1217.300049,2247.850098,546.650024,1181.75,796.700012,207.399994,281.700012,1686.699951,1280.849976,524.75,6754.649902,1654.410034,111.400002,106.509377,1485.5,327.649994,404.899994,158.449997,44.369999,2156.300049,829.549988,1322.699951,4431.200195,245.550003
24-02-2020,1818.75,725.799988,946.659973,4803.350098,529.799988,595.150024,1210,2216,529.549988,1170.550049,795.25,203,258.799988,1678.349976,1259.550049,513.049988,6468.200195,1634.01001,109.75,104.934372,1444.849976,322.899994,398.049988,150.600006,41.535,2116.300049,820.150024,1279.800049,4397.200195,244.199997
25-02-2020,1825.25,728.900024,952.715027,4825.549805,535.349976,582.650024,1200.25,2232.399902,531.200012,1153.900024,798.349976,201.75,262.700012,1676.300049,1242.400024,509.700012,6412.399902,1636.640015,110.150002,104.765625,1416.300049,326.600006,388.600006,149.850006,42.134998,2155.899902,823.799988,1260.25,4344.450195,244.149994
26-02-2020,1826.550049,729.75,938.619995,4809.75,536.450012,584,1199.650024,2240.949951,523.650024,1135.050049,782.700012,198.550003,261.25,1666.150024,1211.449951,503.5,6237.600098,1626.005005,109.199997,104.681252,1391.400024,328.25,374.600006,144.5,41.625,2123.050049,811.200012,1255.550049,4346.299805,240
27-02-2020,1844.349976,735.650024,940.755005,4760,531.799988,574.150024,1199.349976,2252.850098,514.950012,1115.599976,777.599976,197.5,252.050003,1683.300049,1209.849976,493.399994,6285.899902,1626.155029,109.050003,105.271873,1385.800049,321.950012,388.399994,145,41.279999,2103.899902,809.799988,1280,4320.5,231.600006
28-02-2020,1798.199951,696.75,905.890015,4463.100098,524.049988,534.099976,1177.599976,2174.899902,496.049988,1104,731.349976,197.600006,235.550003,1619.650024,1183,456.399994,6284,1577.055054,106.550003,102.09375,1328.650024,302.899994,372.950012,129,38.154999,2000.949951,743.900024,1254.75,4219.700195,221.100006
02-03-2020,1788.550049,682.599976,890.14502,4363.25,518.549988,548.849976,1182.150024,2157.100098,505.600006,1079.949951,744.349976,195.550003,234.949997,1599.300049,1167,458.700012,6284.850098,1611.974976,104,103.528122,1314.849976,287.450012,368.850006,125.199997,36.419998,1999.900024,744.200012,1243.5,4125.850098,220.75
03-03-2020,1801.650024,687.25,896.369995,4456,521.200012,565.349976,1181.300049,2167.850098,516.450012,1109,746.299988,193.850006,245.600006,1624.5,1181.800049,464.149994,6388.649902,1635.425049,109.099998,108.365623,1343.650024,289.850006,393.350006,130.399994,38.759998,2038.900024,752.549988,1247.050049,4301.100098,223.649994
04-03-2020,1849.849976,682.049988,879.60498,4287.049805,516.700012,562.799988,1148.949951,2177.149902,508.5,1066.25,758.599976,187.449997,245.350006,1607.599976,1177.699951,474.549988,6384.399902,1653.805054,108,110.868752,1339.150024,285.299988,405.700012,126.300003,37.700001,2083.149902,771,1250.550049,4174.799805,228.75
05-03-2020,1875.449951,677.549988,888.075012,4335.600098,527.200012,577.099976,1151.650024,2216.050049,504.75,1074.699951,754.650024,187.949997,247.050003,1651.699951,1182.75,479.25,6364.450195,1656.819946,107.900002,110.25,1311.5,288.299988,404.850006,125.650002,37.564999,2124.899902,753.450012,1260.400024,4206.200195,229.600006
06-03-2020,1878.5,657.900024,860.280029,4226.600098,519.150024,566.349976,1134.849976,2186.600098,486.25,1014.299988,739.25,181.800003,238.850006,1632.449951,1158.949951,470.950012,6430.299805,1642.689941,105,107.240623,1270.050049,270.450012,400.899994,114.25,35.119999,2117.899902,740.849976,1244.300049,4168.799805,223.550003
09-03-2020,1869.449951,623.599976,820.900024,4020.399902,496.25,540.700012,1100.5,2122.75,457.149994,906.200012,703.900024,177.199997,229,1579.400024,1102,463.100006,6195.950195,1605.439941,102.849998,101.8125,1113.150024,253.699997,394.950012,105.800003,32.23,1972.199951,703.75,1202.900024,4093.5,214.25
11-03-2020,1882.650024,618.75,825.059998,4030.300049,493.700012,536.799988,1112.75,2153.850098,465.399994,853.650024,685.150024,175.699997,223.5,1589.099976,1116.849976,452.549988,6141.399902,1605.61499,103.050003,102.09375,1153.25,245.199997,386.299988,99,29.940001,1954.550049,708.75,1188.849976,3994.100098,213.149994
12-03-2020,1842.849976,542.849976,743.744995,3734.300049,464.950012,492.899994,1021.700012,2059.350098,425,782.25,631.549988,156.25,203.050003,1466.449951,1013.150024,423.799988,5640.649902,1561.939941,94.400002,93.290627,1061.599976,212.75,354.850006,88,28.68,1769.849976,649.799988,1078.199951,3663.800049,199.199997
13-03-2020,1797.599976,568.200012,773.73999,3955.350098,494.200012,492.649994,1071.150024,2033.199951,447.450012,804,642.200012,162.25,214.850006,1470.550049,1052.849976,428.950012,5840.649902,1497.579956,98.849998,94.471878,1106.900024,242.25,384.450012,89.75,32.544998,1807.300049,655.400024,1084.099976,3789.699951,197.399994
16-03-2020,1682.949951,509.200012,750.659973,3675.050049,464.649994,450.850006,999.049988,1941.25,402.899994,663.299988,582.849976,147.199997,185.800003,1384.099976,968.700012,391.75,5487.75,1435.310059,90.75,88.959373,1015.25,223.25,368.799988,82.949997,28.959999,1698.050049,604.200012,1011.150024,3531.949951,179.699997
17-03-2020,1734.199951,489.100006,701.625,3444.850098,454.100006,452.25,975.25,2009,366.850006,604.299988,555.599976,149.199997,176.449997,1321.400024,955.200012,374.5,5603.950195,1454.150024,88.449997,91.209373,1008.900024,214.899994,370.549988,77.900002,28.23,1658.199951,595.400024,1001.700012,3473.199951,173.800003
18-03-2020,1616.650024,472.649994,631.705017,3062.149902,426.200012,437.200012,878.5,1927.349976,356,459.850006,535.049988,150.649994,163.850006,1173,904.049988,346.899994,5353.299805,1351.339966,81.300003,80.915627,968.849976,214.649994,362.5,75.5,28.09,1650.949951,579.299988,930.400024,3307.449951,169.800003
19-03-2020,1603,427.75,579.419983,2748.649902,444.899994,412.799988,894.799988,1836.650024,339.149994,443.850006,545.400024,161.949997,162.649994,1207.75,843.25,314.700012,4826.049805,1310.86499,78.25,82.856247,917.099976,203.850006,360.200012,72.949997,27.195,1636.099976,530.450012,899.799988,3168.149902,161.949997
20-03-2020,1745.849976,428.350006,626.325012,2962.699951,461.899994,445.450012,882.400024,2052.5,345.700012,439.950012,584.950012,175.550003,176.449997,1263.349976,864.75,322.950012,5077.100098,1414.88501,81.5,88.59375,1020.200012,209.649994,365.799988,77.400002,29.805,1798,576.450012,906.549988,3580.449951,179.399994
23-03-2020,1498.75,308.350006,460.714996,2264.449951,405.799988,417.75,770.5,1872.550049,283.899994,336.549988,526.700012,154.399994,144.350006,1100.349976,723.700012,293.700012,4212.850098,1293.48999,76.199997,85.949997,883.849976,181.600006,324,69.699997,27.115,1662.650024,490.549988,798.049988,3057.5,170.350006
24-03-2020,1525.25,303.149994,449.630005,2485.800049,404.049988,441.950012,765.450012,2028.75,296.600006,312.350006,593.549988,149.449997,147.350006,1148.699951,708.299988,269.25,4485.600098,1355.540039,77.449997,82.743752,943.099976,183.350006,335.049988,68.599998,27.174999,1702.849976,504,816.25,3011.949951,176.550003
25-03-2020,1594.050049,326.899994,482.459991,2585.899902,429.75,448.350006,855.549988,2076.600098,317.149994,301.200012,605.950012,147.350006,150.899994,1290.150024,766.549988,277.75,5034.200195,1443.170044,79.699997,84.459373,1081.25,189.949997,347.049988,70.199997,28.565001,1752.199951,529.5,883.5,3226.699951,175.149994
26-03-2020,1629.699951,342.649994,514.700012,2794.350098,478,451.549988,913.400024,2217.199951,332,436.950012,646.299988,157.199997,149.699997,1389,839.900024,287.5,4880.5,1503.569946,80.5,89.240623,1074.75,192.850006,338.549988,70.800003,28.575001,1806.699951,515.75,928.450012,3237.600098,183.350006
27-03-2020,1606.199951,359.700012,489.605011,2546.449951,448.899994,431.799988,905.049988,2140.300049,340.100006,411,653.549988,162.899994,151.449997,1397.949951,836.900024,295.649994,4645.75,1509.094971,83.050003,90.028122,1065.5,196.050003,338.149994,70.650002,27.735001,1818.599976,503.600006,936.950012,3147.949951,183.5
30-03-2020,1597.150024,368.700012,466.165009,2242.25,429.25,420.200012,833,2187.100098,314,411.549988,627.200012,159.5,142.300003,1296,799.700012,273.600006,4341.200195,1568.38501,81.800003,87.581253,1032.349976,186.949997,333.649994,68.150002,25.415001,1776.150024,528.5,944.150024,3091.300049,184.100006
31-03-2020,1666.699951,379.299988,458.975006,2216.050049,440.600006,436.75,862,2298.149902,324.5,351.149994,640.299988,172,146.449997,1296.349976,806.849976,285,4287.75,1630.23999,84.199997,89.4375,1112.449951,196.949997,352.200012,71.050003,26.975,1823.050049,564.950012,933.5,3254.25,196.600006
01-04-2020,1603.900024,358.450012,449.929993,2220.100098,421.100006,413.049988,829.700012,2179.25,311.450012,342.299988,604.099976,166.350006,142.949997,1182.099976,774.75,272.649994,4243.600098,1566.869995,81.099998,86.849998,1080.650024,186.600006,343.549988,67.949997,26.645,1709.550049,511.200012,936.75,3140.550049,189.75
03-04-2020,1521.300049,325.600006,451.200012,2207.350098,423.950012,404.950012,813.5,2153.550049,286.5,313.25,585.450012,177.800003,140,1140,774.849976,280.899994,4011.649902,1515.079956,79.449997,87.946877,1078.199951,175.550003,375.899994,65.300003,25.385,1654.400024,520.650024,862.700012,3040.699951,180
07-04-2020,1624.050049,388.799988,471.424988,2253.149902,470.049988,451.799988,896.349976,2444.600098,326.100006,384.049988,641.099976,181.5,158.25,1196.949951,801.650024,321.450012,4549.600098,1702.329956,81.550003,88.846878,1206.400024,186.350006,417.100006,67.349998,27.615,1775.050049,546.5,946.650024,3273.149902,191.899994
08-04-2020,1609.599976,391.299988,460.915009,2333,461.600006,462.649994,888.950012,2458.699951,319,398.75,631.700012,178.600006,154.649994,1187.599976,807.650024,326.549988,4697.25,1684.819946,85.150002,89.071877,1192.150024,182.899994,436.649994,67.599998,27.469999,1705.599976,559.549988,913.799988,3259.699951,193.149994
09-04-2020,1652.449951,419.899994,482.26001,2550.550049,489.049988,468.899994,924.299988,2372.899902,342.649994,395.450012,637.599976,185.350006,166.399994,1276.800049,812.349976,381.200012,5315.549805,1684.380005,87.050003,92.390625,1219.199951,187.699997,455.200012,74.599998,28.48,1765.900024,545.150024,1015.400024,3367,196.649994
13-04-2020,1679.349976,419.399994,448.975006,2288.5,511.75,458.299988,895.450012,2347.300049,330.850006,410.299988,637.099976,181.649994,167.699997,1251.25,865.700012,362.899994,5283,1661.425049,88.650002,90.084373,1189.25,183.550003,462.100006,74.300003,28.25,1758.400024,527.150024,967.349976,3463.850098,189.449997
15-04-2020,1718.400024,417.100006,460.070007,2182.550049,509.950012,478.649994,863.450012,2489.75,327.299988,424.100006,639.150024,189.449997,171.149994,1173.300049,879.900024,353.149994,5095.399902,1732.319946,89.900002,89.775002,1150.050049,182.300003,448.950012,72.849998,28.514999,1734.449951,538.049988,949.900024,3598.149902,186.550003
16-04-2020,1742.349976,423.149994,470.929993,2221.699951,500.450012,459.649994,881.049988,2436.600098,342.100006,435,624.200012,186.5,171.300003,1130.349976,912,356.850006,5129.75,1788.484985,95.150002,91.912498,1168.699951,188.600006,464.100006,74.650002,28.860001,1715.599976,517.900024,986.650024,3549.25,188.100006
